14.13512	4.45803E-04
21.02184	2.31943E-04
25.01021	8.92248E-04
30.42525	4.96982E-04
32.93527	2.88205E-04
40.91867	7.07714E-05
43.32703	8.05315E-05
48.00540	3.89631E-04
49.77375	1.19186E-04
52.97044	2.91049E-04
59.34716	1.63411E-04
60.83217	6.53342E-04
65.11221	7.65438E-04
72.06727	3.24040E-04
79.33733	1.23960E-04
82.91069	8.13995E-04
84.73571	4.61136E-04
87.42573	8.16931E-04
88.80907	8.20995E-05
94.65079	8.21688E-04
95.87080	2.78958E-04
103.7259	7.0720E-04
111.0293	4.4065E-04
111.8743	5.3563E-04
118.7910	8.0512E-04
131.0878	1.6375E-04
133.4978	9.5910E-05
138.1162	3.4405E-04
139.7362	8.0077E-05
146.0012	7.6053E-04
147.4229	3.6583E-04
150.0529	9.7803E-04
153.0246	3.6171E-04
156.1130	1.8051E-04
157.5980	6.7657E-04
158.8497	7.0701E-04
167.1847	7.0378E-04
169.0947	3.4873E-04
173.4114	3.1873E-04
176.4415	9.5895E-05
179.9165	5.3638E-05
184.8749	6.0656E-04
185.5982	7.0306E-04
192.0266	1.5545E-04
193.0799	5.1575E-04
196.8766	3.4630E-04
14.13512	4.45803E-04
21.02143	7.05652E-04
25.01146	8.22406E-04
30.42525	4.96982E-04
32.93527	2.88205E-04
37.58656	7.51219E-04
40.91909	5.50298E-04
43.32661	8.44386E-04
48.00540	3.89631E-04
49.77416	4.72089E-04
52.97044	2.91049E-04
59.34674	4.16551E-04
60.83176	3.60495E-05
67.07931	8.95135E-04
69.54683	9.36163E-04
72.06685	9.11150E-04
75.70438	5.50775E-04
77.14439	6.52369E-04
82.91069	8.13995E-04
84.73571	4.61136E-04
87.42573	8.16931E-04
88.80949	8.24965E-04
92.49202	3.65038E-04
94.65079	8.21688E-04
95.87080	2.78958E-04
103.7259	7.0720E-04
105.4471	9.4758E-04
107.1684	6.5053E-04
111.0297	2.2232E-04
111.8747	3.1342E-05
118.7910	8.0512E-04
121.3698	8.3472E-04
122.9473	6.9437E-04
129.5786	2.9169E-04
131.0873	8.0270E-04
133.4974	8.5807E-04
138.1162	3.4405E-04
139.7362	8.0077E-05
141.1237	6.3366E-05
146.0012	7.6053E-04
147.4225	8.0796E-04
14.13512	4.45803E-04
21.02143	7.05652E-04
25.01146	8.22406E-04
30.42525	4.96982E-04
32.93527	2.88205E-04
37.58656	7.51219E-04
40.91909	5.50298E-04
43.32661	8.44386E-04
48.00540	3.89631E-04
49.77416	4.72089E-04
52.97044	2.91049E-04
59.34674	4.16551E-04
60.83176	3.60495E-05
67.07931	8.95135E-04
69.54683	9.36163E-04
72.06685	9.11150E-04
75.70438	5.50775E-04
77.14439	6.52369E-04
82.91069	8.13995E-04
84.73571	4.61136E-04
87.42573	8.16931E-04
88.80949	8.24965E-04
92.49202	3.65038E-04
94.65079	8.21688E-04
95.87080	2.78958E-04
103.7259	7.0720E-04
105.4471	9.4758E-04
107.1684	6.5053E-04
111.0297	2.2232E-04
111.8747	3.1342E-05
118.7910	8.0512E-04
121.3698	8.3472E-04
122.9473	6.9437E-04
129.5786	2.9169E-04
131.0873	8.0270E-04
133.4974	8.5807E-04
138.1162	3.4405E-04
139.7362	8.0077E-05
141.1237	6.3366E-05
146.0012	7.6053E-04
147.4225	8.0796E-04
14.13512	4.45803E-04
21.02143	7.05652E-04
25.01146	8.22406E-04
30.42525	4.96982E-04
32.93527	2.88205E-04
37.58656	7.51219E-04
40.91909	5.50298E-04
43.32661	8.44386E-04
48.00540	3.89631E-04
49.77416	4.72089E-04
52.97044	2.91049E-04
59.34674	4.16551E-04
60.83176	3.60495E-05
67.07931	8.95135E-04
69.54683	9.36163E-04
72.06685	9.11150E-04
75.70438	5.50775E-04
77.14439	6.52369E-04
82.91069	8.13995E-04
84.73571	4.61136E-04
87.42573	8.16931E-04
88.80949	8.24965E-04
92.49202	3.65038E-04
94.65079	8.21688E-04
95.87080	2.78958E-04
103.7259	7.0720E-04
105.4471	9.4758E-04
107.1684	6.5053E-04
111.0297	2.2232E-04
111.8747	3.1342E-05
118.7910	8.0512E-04
121.3698	8.3472E-04
122.9473	6.9437E-04
129.5786	2.9169E-04
131.0873	8.0270E-04
133.4974	8.5807E-04
138.1162	3.4405E-04
139.7362	8.0077E-05
141.1237	6.3366E-05
146.0012	7.6053E-04
147.4225	8.0796E-04
60.83176	3.60495E-05
111.8747	3.1342E-05
139.7362	8.0077E-05
141.1237	6.3366E-05
60.83176	3.60495E-05
111.8747	3.1342E-05
139.7362	8.0077E-05
141.1237	6.3366E-05
21.02208	4.42406E-05
30.42485	2.99270E-05
49.77384	1.74538E-05
87.42529	2.36780E-05
116.2267	5.3293E-05
52.97035	7.68158E-05
95.87064	8.31948E-06
118.7908	3.5431E-05
122.9468	1.4880E-05
124.2568	2.2592E-05
146.0010	2.9727E-05
14.13409	3.65998E-04
21.02214	1.07178E-04
25.01117	4.22245E-04
30.42520	4.30871E-04
32.93522	2.12330E-04
37.58625	1.45804E-04
40.91827	6.69336E-04
43.32729	3.98265E-04
48.00532	2.64197E-04
49.77433	7.09177E-04
52.97035	7.68158E-05
56.44638	3.04346E-04
59.34740	4.89626E-04
60.83141	6.17158E-04
65.11243	2.51025E-04
67.07945	6.48662E-04
69.54646	1.36124E-04
72.06748	9.56193E-04
75.70450	3.30352E-04
77.14451	4.75426E-04
79.33753	4.06553E-04
82.91055	4.51066E-04
84.73556	1.55821E-04
87.42558	5.54659E-04
92.49162	8.49555E-04
94.65163	4.24499E-04
95.87064	8.31948E-06
101.3177	5.5378E-04
103.7257	3.3255E-04
105.4467	1.4982E-04
107.1687	3.0796E-04
111.0297	3.2560E-04
111.8747	1.1784E-04
116.2268	2.9468E-04
118.7908	3.5431E-05
121.3698	7.2518E-04
122.9468	1.4880E-05
124.2568	2.2592E-05
127.5169	6.5481E-04
129.5789	3.7407E-04
131.0879	4.3019E-04
133.4979	3.4963E-04
138.1159	3.8333E-04
139.7359	4.9967E-04
141.1239	4.7108E-04
143.1120	4.0604E-04
146.0010	2.9727E-05
147.4230	6.1273E-04
14.13409	3.65998E-04
21.02214	1.07178E-04
25.00917	2.32072E-03
25.01117	4.22245E-04
30.42520	4.30871E-04
32.93522	2.12330E-04
37.58625	1.45804E-04
40.91827	6.69336E-04
40.92027	2.31153E-03
43.32729	3.98265E-04
48.00532	2.64197E-04
49.77433	7.09177E-04
52.96935	2.34955E-03
52.97035	7.68158E-05
56.44638	3.04346E-04
59.34740	4.89626E-04
60.83141	6.17158E-04
65.11243	2.51025E-04
67.07945	6.48662E-04
67.08045	1.13498E-03
69.54646	1.36124E-04
72.06748	9.56193E-04
75.70450	3.30352E-04
77.14451	4.75426E-04
79.33753	4.06553E-04
82.90955	2.17648E-03
82.91055	4.51066E-04
84.73556	1.55821E-04
87.42558	5.54659E-04
88.80959	1.04705E-03
92.49162	8.49555E-04
94.64963	2.53627E-03
94.65163	4.24499E-04
95.86964	1.68408E-03
95.87064	8.31948E-06
98.83166	1.63359E-03
101.3177	5.5378E-04
103.7257	3.3255E-04
105.4467	1.4982E-04
107.1687	3.0796E-04
111.0297	3.2560E-04
111.0307	1.9138E-03
111.8747	1.1784E-04
114.3198	1.1681E-03
114.3208	1.3782E-03
116.2268	2.9468E-04
118.7908	3.5431E-05
121.3698	7.2518E-04
121.3708	1.5694E-03
122.9468	1.4880E-05
124.2568	2.2592E-05
127.5169	6.5481E-04
129.5789	3.7407E-04
131.0879	4.3019E-04
133.4979	3.4963E-04
134.7569	1.0954E-03
138.1159	3.8333E-04
139.7359	4.9967E-04
141.1239	4.7108E-04
143.1120	4.0604E-04
146.0010	2.9727E-05
147.4230	6.1273E-04
14.13409	3.65998E-04
21.02214	1.07178E-04
25.00917	2.32072E-03
25.01117	4.22245E-04
30.42520	4.30871E-04
32.93522	2.12330E-04
37.58625	1.45804E-04
40.91827	6.69336E-04
40.92027	2.31153E-03
43.32729	3.98265E-04
48.00532	2.64197E-04
49.77433	7.09177E-04
52.96935	2.34955E-03
52.97035	7.68158E-05
56.44638	3.04346E-04
59.34740	4.89626E-04
60.83141	6.17158E-04
65.11243	2.51025E-04
67.07945	6.48662E-04
67.08045	1.13498E-03
69.54646	1.36124E-04
72.06748	9.56193E-04
75.70450	3.30352E-04
77.14451	4.75426E-04
79.33753	4.06553E-04
82.90955	2.17648E-03
82.91055	4.51066E-04
84.73556	1.55821E-04
87.42558	5.54659E-04
88.80959	1.04705E-03
92.49162	8.49555E-04
94.64963	2.53627E-03
94.65163	4.24499E-04
95.86964	1.68408E-03
95.87064	8.31948E-06
98.83166	1.63359E-03
101.3177	5.5378E-04
103.7257	3.3255E-04
105.4467	1.4982E-04
107.1687	3.0796E-04
111.0297	3.2560E-04
111.0307	1.9138E-03
111.8747	1.1784E-04
114.3198	1.1681E-03
114.3208	1.3782E-03
116.2268	2.9468E-04
118.7908	3.5431E-05
121.3698	7.2518E-04
121.3708	1.5694E-03
122.9468	1.4880E-05
124.2568	2.2592E-05
127.5169	6.5481E-04
129.5789	3.7407E-04
131.0879	4.3019E-04
133.4979	3.4963E-04
134.7569	1.0954E-03
138.1159	3.8333E-04
139.7359	4.9967E-04
141.1239	4.7108E-04
143.1120	4.0604E-04
146.0010	2.9727E-05
147.4230	6.1273E-04
14.13409	3.65998E-04
21.02214	1.07178E-04
25.00917	2.32072E-03
25.01117	4.22245E-04
30.42520	4.30871E-04
32.93522	2.12330E-04
37.58625	1.45804E-04
40.91827	6.69336E-04
40.92027	2.31153E-03
43.32729	3.98265E-04
48.00532	2.64197E-04
49.77433	7.09177E-04
52.96935	2.34955E-03
52.97035	7.68158E-05
56.44638	3.04346E-04
59.34740	4.89626E-04
60.83141	6.17158E-04
65.11243	2.51025E-04
67.07945	6.48662E-04
67.08045	1.13498E-03
69.54646	1.36124E-04
72.06748	9.56193E-04
75.70450	3.30352E-04
77.14451	4.75426E-04
79.33753	4.06553E-04
82.90955	2.17648E-03
82.91055	4.51066E-04
84.73556	1.55821E-04
87.42558	5.54659E-04
88.80959	1.04705E-03
92.49162	8.49555E-04
94.64963	2.53627E-03
94.65163	4.24499E-04
95.86964	1.68408E-03
95.87064	8.31948E-06
98.83166	1.63359E-03
101.3177	5.5378E-04
103.7257	3.3255E-04
105.4467	1.4982E-04
107.1687	3.0796E-04
111.0297	3.2560E-04
111.0307	1.9138E-03
111.8747	1.1784E-04
114.3198	1.1681E-03
114.3208	1.3782E-03
116.2268	2.9468E-04
118.7908	3.5431E-05
121.3698	7.2518E-04
121.3708	1.5694E-03
122.9468	1.4880E-05
124.2568	2.2592E-05
127.5169	6.5481E-04
129.5789	3.7407E-04
131.0879	4.3019E-04
133.4979	3.4963E-04
134.7569	1.0954E-03
138.1159	3.8333E-04
139.7359	4.9967E-04
141.1239	4.7108E-04
143.1120	4.0604E-04
146.0010	2.9727E-05
147.4230	6.1273E-04
14.13478	1.74583E-04
21.01982	2.53204E-03
21.02169	4.00159E-04
25.00984	1.39228E-03
25.01078	1.06465E-04
30.42488	6.88816E-06
32.93552	6.25346E-04
37.58648	5.99589E-04
40.91838	5.08408E-04
40.92026	2.28612E-03
43.32683	4.36996E-04
48.00499	2.57179E-04
49.77406	3.24923E-04
52.96908	3.00961E-03
52.97002	7.35030E-04
56.44629	1.00661E-04
59.34693	1.53652E-04
60.83194	2.71266E-04
65.11259	1.15876E-04
67.07948	5.87042E-04
67.08042	1.08512E-03
69.54606	7.47078E-04
72.06701	4.29862E-04
75.70454	2.75252E-04
77.14454	4.31188E-04
79.33737	1.04079E-05
82.90927	2.92450E-03
82.91021	4.60587E-04
84.73553	7.94948E-05
87.42523	7.35093E-05
88.80899	2.58055E-04
92.49152	1.15326E-03
94.64965	2.50210E-03
94.65153	2.73724E-04
95.86935	2.17434E-03
95.87029	5.88430E-04
98.83093	9.28284E-04
101.3181	8.9036E-04
103.7256	2.3889E-04
105.4469	5.3593E-04
107.1682	1.3162E-03
111.0298	3.5142E-04
111.0307	1.8404E-03
111.8744	2.8586E-04
114.3195	1.9259E-03
114.3204	4.6123E-04
116.2264	1.0259E-03
118.7904	1.3719E-03
121.3695	1.4153E-03
121.3704	7.3654E-04
122.9464	6.7947E-04
124.2570	4.8175E-04
127.5167	1.9943E-04
129.5783	9.2455E-04
129.5802	3.4689E-03
131.0877	1.3507E-05
133.4980	6.5148E-04
134.7562	9.9995E-04
138.1162	4.2227E-04
139.7362	4.1555E-05
141.1237	2.6046E-05
143.1121	1.1200E-03
146.0006	1.2425E-03
147.4228	8.7485E-05
14.13478	1.74583E-04
21.01982	2.53204E-03
21.02169	4.00159E-04
25.00984	1.39228E-03
25.01078	1.06465E-04
30.42488	6.88816E-06
32.93552	6.25346E-04
37.58648	5.99589E-04
40.91838	5.08408E-04
40.92026	2.28612E-03
43.32683	4.36996E-04
48.00499	2.57179E-04
49.77406	3.24923E-04
52.96908	3.00961E-03
52.97002	7.35030E-04
56.44629	1.00661E-04
59.34693	1.53652E-04
60.83194	2.71266E-04
65.11259	1.15876E-04
67.07948	5.87042E-04
67.08042	1.08512E-03
69.54606	7.47078E-04
72.06701	4.29862E-04
75.70454	2.75252E-04
77.14454	4.31188E-04
79.33737	1.04079E-05
82.90927	2.92450E-03
82.91021	4.60587E-04
84.73553	7.94948E-05
87.42523	7.35093E-05
88.80899	2.58055E-04
92.49152	1.15326E-03
94.64965	2.50210E-03
94.65153	2.73724E-04
95.86935	2.17434E-03
95.87029	5.88430E-04
98.83093	9.28284E-04
101.3181	8.9036E-04
103.7256	2.3889E-04
105.4469	5.3593E-04
107.1682	1.3162E-03
111.0298	3.5142E-04
111.0307	1.8404E-03
111.8744	2.8586E-04
114.3195	1.9259E-03
114.3204	4.6123E-04
116.2264	1.0259E-03
118.7904	1.3719E-03
121.3695	1.4153E-03
121.3704	7.3654E-04
122.9464	6.7947E-04
124.2570	4.8175E-04
127.5167	1.9943E-04
129.5783	9.2455E-04
129.5802	3.4689E-03
131.0877	1.3507E-05
133.4980	6.5148E-04
134.7562	9.9995E-04
138.1162	4.2227E-04
139.7362	4.1555E-05
141.1237	2.6046E-05
143.1121	1.1200E-03
146.0006	1.2425E-03
147.4228	8.7485E-05
14.13425	2.46276E-04
21.02178	2.98330E-04
25.01097	1.55488E-04
30.42517	3.86796E-04
32.93518	1.61748E-04
37.58604	2.57825E-04
40.91856	2.40204E-04
43.32691	3.01187E-04
48.00527	1.80570E-04
49.77361	3.15349E-04
52.97029	6.60037E-05
56.44615	2.38824E-04
59.34700	6.60275E-05
60.83200	3.73719E-04
65.11286	7.27278E-04
67.07954	4.84343E-04
69.54622	3.97202E-04
72.06707	2.69426E-04
75.70459	1.83422E-04
77.14460	3.57457E-04
79.33711	7.05242E-04
82.91046	2.09092E-04
84.73547	4.77142E-05
87.42549	3.79796E-04
88.80883	6.18907E-04
92.49218	8.45017E-04
94.65136	2.23996E-05
95.87053	1.72072E-04
98.83138	6.61559E-04
101.3181	6.6841E-04
103.7256	8.2771E-05
105.4464	3.8199E-04
107.1689	9.4712E-04
111.0298	3.9445E-04
111.8748	1.7551E-04
116.2265	6.2793E-04
118.7907	4.7770E-04
121.3698	6.5215E-04
122.9465	4.8775E-04
124.2565	6.8299E-04
127.5165	5.5961E-04
129.5791	8.1785E-04
131.0874	6.8086E-04
133.4974	7.5310E-04
134.7566	2.0362E-04
138.1158	8.6834E-04
139.7366	7.2185E-04
141.1241	8.2743E-04
143.1116	8.1514E-04
146.0008	5.5667E-04
147.4225	7.8779E-04
14.13480	1.94337E-04
21.02234	3.33253E-04
25.01125	5.36549E-04
30.42517	3.86796E-04
32.93491	2.22173E-04
37.58632	2.80096E-04
40.91828	6.54293E-04
43.32663	8.10407E-04
49.77389	7.87793E-05
56.44615	2.38824E-04
59.34755	7.07070E-04
60.83228	8.33413E-04
65.11286	7.27278E-04
67.07954	4.84343E-04
69.54622	3.97202E-04
72.06707	2.69426E-04
75.70459	1.83422E-04
